Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
1620949,3.21,-16.39,-6.70,-3.26,-1.58,13.59,-0.14,79.95,104.74,17.64,2
1620956,3.77,-16.39,-6.34,-3.26,-1.47,13.63,-0.22,83.19,105.17,20.78,2
1620963,4.34,-16.39,-5.96,-3.26,-1.54,13.59,-0.27,86.01,105.00,22.27,2
1620970,4.89,-16.39,-5.57,-3.26,-1.49,13.58,-0.43,87.11,104.79,24.55,2
1620977,5.44,-16.39,-5.17,-3.26,-1.47,13.57,-0.59,88.65,103.78,25.54,2
1620984,5.98,-16.39,-4.78,-3.26,1.19,2.98,1.41,79.91,99.05,18.27,2
1620991,6.63,-16.39,-3.86,-3.26,2.28,6.66,-0.27,69.22,93.01,22.68,2
1620998,7.31,-16.39,-3.18,-3.26,1.57,11.94,-3.16,57.63,83.53,16.40,2
1621005,7.90,-16.39,-2.99,-3.26,0.78,10.54,-4.12,40.25,74.33,16.48,2
1621012,8.35,-16.39,-2.82,-3.26,-0.43,13.09,-3.80,27.44,66.91,13.41,2
1621019,8.64,-20.00,-2.95,-13.98,-1.60,12.38,-2.03,17.53,59.40,3.07,2
1621026,8.80,-20.00,-3.03,-13.98,-1.16,8.90,0.20,7.65,52.63,0.73,2
1621033,8.97,-20.00,-2.93,-13.98,-0.51,10.56,1.42,1.60,46.61,3.16,2
1621040,9.14,-20.00,-2.96,-13.98,0.11,11.86,1.69,-3.45,40.69,1.66,2
1621047,9.30,-20.00,-3.09,-13.98,0.37,12.39,0.73,-8.10,35.23,1.97,2
1621054,9.43,-20.00,-3.30,-13.98,-0.03,13.84,-1.05,-12.81,29.91,0.88,2
1621061,9.50,-20.00,-3.65,-13.98,-1.12,14.35,-2.36,-15.91,24.20,1.25,2
1621068,9.46,-20.00,-4.08,-13.98,-1.87,13.31,-2.75,-17.79,18.82,0.73,2
1621075,9.32,-20.00,-4.47,-13.98,-1.69,12.23,-2.59,-20.36,13.00,-1.78,2
1621082,9.14,-20.00,-4.79,-13.98,-0.96,11.92,-2.06,-21.59,7.58,-3.12,2
1621089,8.98,-20.00,-5.10,-13.98,0.06,11.78,-1.68,-24.44,2.58,-3.41,2
1621096,8.87,-20.00,-5.40,-13.98,0.83,11.93,-1.35,-26.28,-3.09,-3.32,2
1621103,8.78,-20.00,-5.71,-13.98,0.84,12.19,-1.39,-28.49,-8.72,-3.04,2
1621110,8.64,-20.00,-6.06,-13.98,0.17,12.10,-1.60,-31.08,-14.75,-4.53,2
1621117,8.42,-20.00,-6.41,-13.98,-0.91,11.81,-1.97,-33.43,-20.21,-5.85,2
1621124,8.09,1.30,-6.77,10.37,-1.48,12.03,-2.20,-35.81,-25.66,-5.74,2
1621131,7.68,1.30,-7.15,10.37,-1.28,12.50,-2.15,-39.72,-31.79,-6.19,2
1621138,7.25,1.30,-7.59,10.37,-0.55,12.81,-1.48,-42.36,-37.36,-7.12,2
1621145,6.85,1.30,-8.05,10.37,0.08,12.80,-0.67,-46.19,-43.18,-8.52,2
1621152,6.45,1.30,-8.51,10.37,0.20,12.56,0.15,-48.47,-49.16,-7.18,2
1621159,6.02,1.30,-8.95,10.37,-0.04,12.14,0.49,-51.02,-54.43,-6.53,2
1621166,5.55,1.30,-9.38,10.37,-0.62,12.09,0.42,-53.60,-60.28,-7.21,2
1621173,5.01,1.30,-9.82,10.37,-1.20,12.37,-0.10,-56.57,-66.21,-7.71,2
1621207,4.40,1.30,-10.29,10.37,0.58,11.20,-0.40,-73.18,-93.63,-7.37,2
1621214,1.20,1.30,-12.78,10.37,0.34,11.21,-0.46,-77.17,-98.84,-6.81,2
1621221,0.49,1.30,-13.30,10.37,-0.08,11.31,-0.72,-78.88,-104.02,-5.41,2
1621228,-0.29,20.00,-13.85,19.27,-0.36,11.36,-0.74,-81.69,-108.11,-4.55,2
1621235,-1.10,20.00,-14.41,19.27,-0.37,11.31,-0.57,-84.41,-112.31,-4.44,2
1621242,-1.93,20.00,-14.98,19.27,-0.10,11.07,-0.34,-85.80,-116.38,-3.32,2
1621249,-2.76,20.00,-15.53,19.27,0.26,11.23,-0.14,-87.41,-120.70,-2.15,2
1621256,-3.58,20.00,-16.09,19.27,0.46,11.34,0.11,-89.95,-124.04,-0.81,2
1621263,-4.41,20.00,-16.67,19.27,0.55,11.54,0.36,-90.48,-127.14,1.38,2
1621270,-5.24,20.00,-17.26,19.27,0.08,11.73,0.61,-90.58,-129.81,2.66,2
1621277,-6.10,20.00,-17.85,19.27,-0.12,11.79,0.84,-91.14,-132.38,3.40,2
1621284,-6.99,20.00,-18.43,19.27,-0.28,11.75,1.01,-90.65,-134.44,4.49,2
1621291,-7.89,20.00,-19.00,19.27,-0.14,11.82,1.28,-90.26,-136.06,6.20,2
1621298,-8.79,20.00,-19.56,19.27,0.10,11.87,1.25,-89.35,-136.95,7.33,2
1621305,-9.66,20.00,-20.11,19.27,0.16,11.90,1.38,-88.26,-138.05,8.03,2
1621312,-10.53,20.00,-20.65,19.27,0.30,11.92,1.23,-86.45,-138.24,10.14,2
1621319,-11.38,20.00,-21.18,19.27,0.23,12.09,1.17,-84.50,-138.03,11.71,2
1621326,-12.23,20.00,-21.69,19.27,0.06,12.02,1.06,-82.16,-137.48,12.35,2
1621333,-13.07,20.00,-22.18,20.00,-0.02,11.96,0.95,-79.31,-136.50,12.73,2
1621340,-13.91,20.00,-22.64,20.00,-0.08,11.89,0.77,-76.65,-135.13,14.01,2
1621347,-14.72,20.00,-23.08,20.00,-0.07,11.88,0.56,-73.99,-133.44,15.00,2
1621354,-15.52,20.00,-23.50,20.00,-0.04,11.87,0.43,-69.94,-131.48,15.53,2
1621361,-16.30,20.00,-23.89,20.00,0.07,11.86,0.30,-65.76,-128.92,15.69,2
1621368,-17.04,20.00,-24.25,20.00,0.24,11.80,0.27,-61.74,-126.04,16.31,2
1621375,-17.75,20.00,-24.57,20.00,0.24,11.79,0.27,-57.17,-123.27,16.92,2
1621382,-18.42,20.00,-24.86,20.00,0.23,11.73,0.27,-52.41,-119.91,16.94,2
1621389,-19.07,20.00,-25.10,20.00,0.30,11.69,0.27,-46.96,-116.13,15.47,2
1621396,-19.69,20.00,-25.31,20.00,0.22,11.77,0.28,-42.32,-112.33,14.89,2
1621403,-20.27,20.00,-25.48,20.00,0.27,11.84,0.30,-37.41,-108.21,13.81,2
1621410,-20.82,20.00,-25.63,20.00,0.50,11.86,0.26,-32.72,-104.04,12.99,2
1621417,-21.32,20.00,-25.74,20.00,0.52,11.93,0.26,-26.66,-99.75,11.50,2
1621424,-21.78,20.00,-25.81,20.00,0.79,11.92,0.32,-20.74,-95.53,9.66,2
1621431,-22.20,20.00,-25.84,20.00,0.81,11.99,0.39,-15.04,-91.13,7.78,2
1621438,-22.57,20.00,-25.84,10.32,0.82,11.97,0.56,-9.49,-86.86,5.39,2
1621445,-22.92,20.00,-25.79,10.32,0.95,11.91,0.66,-4.23,-82.65,4.02,2
1621452,-23.23,20.00,-25.70,10.32,1.08,11.87,0.66,1.91,-77.98,1.18,2
1621459,-23.49,20.00,-25.57,10.32,1.19,11.90,0.58,7.66,-73.52,-1.47,2
1621466,-23.71,20.00,-25.40,10.32,1.31,11.89,0.45,13.16,-68.80,-4.14,2
1621473,-23.90,20.00,-25.20,10.32,1.40,11.83,0.23,19.12,-64.22,-6.64,2
1621480,-24.04,20.00,-24.96,10.32,1.56,11.85,0.02,24.03,-59.58,-8.76,2
1621487,-24.14,20.00,-24.69,10.32,1.48,11.86,-0.16,30.02,-54.96,-10.74,2
1621494,-24.21,20.00,-24.38,10.32,1.60,11.77,-0.35,36.03,-50.44,-13.22,2
1621501,-24.24,20.00,-24.04,10.32,1.59,11.71,-0.41,41.87,-45.87,-16.43,2
1621508,-24.24,20.00,-23.66,10.32,1.64,11.70,-0.46,47.20,-41.24,-18.64,2
1621515,-24.21,20.00,-23.24,10.32,1.67,11.72,-0.47,51.77,-36.54,-21.24,2
1621522,-24.14,20.00,-22.80,10.32,1.75,11.76,-0.52,55.91,-32.34,-22.97,2
1621529,-24.04,20.00,-22.33,10.32,1.91,11.85,-0.47,60.62,-27.65,-25.37,2
1621536,-23.90,20.00,-21.85,10.32,1.84,11.98,-0.41,64.68,-22.89,-27.54,2
1621543,-23.73,3.57,-21.35,-11.63,2.00,11.98,-0.37,68.88,-18.23,-29.49,2
1621550,-23.53,3.57,-20.82,-11.63,2.06,12.07,-0.24,73.00,-13.48,-31.03,2
1621557,-23.29,3.57,-20.27,-11.63,2.12,12.16,-0.09,77.33,-8.78,-31.84,2
1621564,-23.02,3.57,-19.70,-11.63,2.16,12.22,0.03,81.28,-3.92,-34.24,2
1621571,-22.72,3.57,-19.11,-11.63,2.22,12.43,-0.01,85.64,1.12,-35.70,2
1621578,-22.39,3.57,-18.51,-11.63,2.23,12.49,0.02,89.46,5.82,-37.60,2
1621585,-22.02,3.57,-17.89,-11.63,2.19,12.56,-0.10,92.77,10.42,-39.21,2
1621592,-21.63,3.57,-17.26,-11.63,2.19,12.60,-0.12,95.70,14.52,-40.87,2
1621599,-21.22,3.57,-16.62,-11.63,2.20,12.50,-0.21,99.33,19.18,-42.05,2
1621633,-20.78,3.57,-15.95,-11.63,2.28,12.60,-0.68,112.38,39.74,-43.98,2
1621640,-19.07,3.57,-12.23,-11.63,2.15,12.72,-0.70,113.50,43.54,-44.35,2
1621647,-18.42,-13.88,-11.56,-20.00,2.15,12.76,-0.68,114.70,47.02,-45.26,2
1621654,-17.77,-13.88,-10.88,-20.00,2.16,12.78,-0.72,116.09,50.37,-44.94,2
1621661,-17.10,-13.88,-10.20,-20.00,2.16,12.80,-0.62,117.36,52.84,-44.32,2
1621668,-16.42,-13.88,-9.52,-20.00,2.19,12.80,-0.55,117.39,55.99,-43.89,2
1621675,-15.73,-13.88,-8.85,-20.00,2.08,12.87,-0.48,117.01,58.79,-43.49,2
1621682,-15.03,-13.88,-8.19,-20.00,2.14,12.99,-0.45,116.62,61.63,-42.75,2
1621689,-14.33,-13.88,-7.55,-20.00,2.14,13.01,-0.40,115.57,64.26,-41.24,2
1621696,-13.61,-13.88,-6.92,-20.00,2.05,13.13,-0.41,114.73,66.70,-41.14,2
1621703,-12.89,-13.88,-6.31,-20.00,6.64,2.71,3.26,100.20,65.94,-44.21,2
1621710,-12.03,-13.88,-5.26,-20.00,6.19,8.24,-0.57,89.21,61.94,-37.32,2
1621717,-11.10,-13.88,-4.52,-20.00,7.28,7.70,-3.46,67.73,51.59,-28.72,2
1621724,-10.08,-13.88,-3.89,-20.00,6.25,8.92,-4.13,40.60,38.84,-16.81,2
1621731,-9.18,-13.88,-3.55,-20.00,4.16,13.17,-3.45,23.68,28.09,-7.93,2
1621738,-8.58,-13.88,-3.67,-20.00,3.23,9.17,-1.59,3.97,17.37,-5.38,2
1621745,-8.16,-13.88,-3.60,-20.00,3.43,8.43,0.27,-12.03,9.81,-0.39,2
1621752,-7.82,-20.00,-3.60,-20.00,4.70,9.12,1.10,-24.54,3.50,2.11,2
1621759,-7.47,-20.00,-3.72,-20.00,6.01,8.60,0.87,-35.63,-1.47,3.70,2
1621766,-7.09,-20.00,-3.89,-20.00,5.71,10.49,0.05,-43.48,-5.17,11.41,2
1621773,-6.74,-20.00,-4.23,-20.00,4.70,12.81,-1.38,-50.12,-8.51,11.32,2
1621780,-6.45,-20.00,-4.76,-20.00,3.30,12.92,-1.90,-57.83,-11.40,13.45,2
1621787,-6.26,-20.00,-5.38,-20.00,1.92,12.00,-1.77,-63.79,-14.33,17.05,2
1621794,-6.19,-20.00,-5.98,-20.00,1.44,11.35,-1.49,-71.20,-17.00,16.68,2
1621801,-6.18,-20.00,-6.57,-20.00,2.02,10.82,-1.37,-76.23,-19.83,16.94,2
1621808,-6.14,-20.00,-7.14,-20.00,3.13,10.96,-1.36,-82.27,-22.27,18.45,2
1621815,-6.04,-20.00,-7.76,-20.00,4.48,11.42,-1.36,-85.87,-24.80,20.78,2
1621822,-5.88,-20.00,-8.42,-20.00,4.88,11.49,-1.11,-89.90,-27.53,23.62,2
1621829,-5.73,-20.00,-9.09,-20.00,4.79,11.29,-0.59,-94.77,-30.42,25.98,2
1621836,-5.61,-20.00,-9.78,-20.00,3.85,10.97,-0.30,-98.15,-33.78,24.04,2
1621843,-5.58,-20.00,-10.46,-20.00,3.07,11.14,-0.19,-101.71,-36.90,27.67,2
1621850,-5.62,-20.00,-11.18,-20.00,2.75,11.52,-0.48,-105.66,-39.99,30.68,2
1621857,-5.69,-5.59,-11.94,20.00,3.57,11.94,-0.59,-110.39,-43.84,31.14,2
1621864,-5.75,-5.59,-12.74,20.00,4.34,11.86,-0.50,-115.25,-47.45,33.15,2
1621871,-5.78,-5.59,-13.57,20.00,5.05,11.39,-0.22,-118.85,-51.15,34.69,2
1621878,-5.81,-5.59,-14.37,20.00,5.29,10.91,0.26,-122.13,-54.40,36.33,2
1621885,-5.86,-5.59,-15.16,20.00,5.02,10.34,0.61,-126.44,-58.15,40.28,2
1621892,-5.95,-5.59,-15.94,20.00,4.73,10.14,0.93,-130.12,-62.16,41.02,2
1621899,-6.09,-5.59,-16.72,20.00,4.17,10.33,0.82,-134.39,-65.97,42.78,2
1621906,-6.29,-5.59,-17.54,20.00,4.08,10.63,0.51,-139.29,-69.88,49.06,2
1621913,-6.51,-5.59,-18.40,20.00,4.44,10.52,0.13,-143.22,-73.32,51.61,2
1621920,-6.72,-5.59,-19.27,20.00,4.73,10.30,-0.04,-147.04,-77.32,54.23,2
1621927,-6.94,-5.59,-20.15,20.00,5.06,9.75,-0.11,-151.07,-80.83,57.88,2
1621934,-7.17,-5.59,-21.02,20.00,5.05,9.39,0.13,-154.84,-83.97,61.10,2
1621941,-7.42,-5.59,-21.88,20.00,4.95,9.25,0.40,-158.92,-87.16,65.20,2
1621948,-7.70,-5.59,-22.75,20.00,4.79,9.17,0.66,-162.49,-89.78,68.87,2
1621955,-8.01,-5.59,-23.64,20.00,4.96,9.11,0.83,-164.88,-92.00,71.89,2
1621962,-8.33,7.23,-24.53,20.00,4.95,9.01,0.80,-168.77,-94.17,74.93,2
1621969,-8.66,7.23,-25.44,20.00,5.08,8.76,0.69,-171.40,-95.89,78.36,2
1621976,-8.99,7.23,-26.34,20.00,5.34,8.58,0.54,-175.54,-97.26,82.57,2
1621983,-9.31,7.23,-27.25,20.00,5.38,8.45,0.54,-178.37,-98.04,86.95,2
1621990,-9.64,7.23,-28.17,20.00,5.23,8.41,0.61,-181.85,-98.62,91.01,2
1621997,-9.97,7.23,-29.10,20.00,5.10,8.28,0.83,-185.71,-98.67,95.69,2
1622004,-10.31,7.23,-30.04,20.00,4.92,8.00,1.02,-188.35,-98.35,99.85,2
1622011,-10.67,7.23,-30.98,20.00,5.09,7.66,1.03,-191.00,-97.81,103.93,2
1622018,-11.00,7.23,-31.91,20.00,5.20,7.36,0.93,-193.68,-96.72,108.05,2
1622054,-11.32,7.23,-32.83,20.00,4.50,6.75,0.35,-201.61,-84.02,126.56,2
1622061,-13.91,7.23,-39.44,20.00,4.51,6.59,0.21,-202.06,-80.28,128.76,2
1622068,-14.04,15.59,-40.18,20.00,4.41,6.34,-0.03,-202.73,-75.76,130.72,2
1622075,-14.13,15.59,-40.90,20.00,4.50,6.10,-0.24,-201.83,-71.18,132.57,2
1622082,-14.19,15.59,-41.60,20.00,4.50,5.91,-0.38,-200.80,-66.43,134.61,2
1622089,-14.22,15.59,-42.26,20.00,4.35,5.69,-0.51,-200.24,-61.03,136.45,2
1622096,-14.21,15.59,-42.91,20.00,4.21,5.60,-0.50,-199.08,-55.56,136.44,2
1622103,-14.19,15.59,-43.53,20.00,4.01,5.46,-0.59,-197.16,-49.73,135.96,2
1622111,-14.13,15.59,-44.12,20.00,3.90,5.33,-0.81,-194.42,-42.74,136.60,2
1622118,-14.07,15.59,-44.87,20.00,3.85,5.23,-1.00,-192.02,-37.21,136.61,2
1622125,-13.94,15.59,-45.40,20.00,3.89,5.13,-1.22,-189.22,-30.73,134.89,2
1622132,-13.76,15.59,-45.89,20.00,3.81,4.94,-1.45,-185.66,-24.21,132.67,2
1622139,-13.54,15.59,-46.33,20.00,3.70,4.71,-1.62,-182.05,-17.67,129.63,2
1622146,-13.28,15.59,-46.73,20.00,3.54,4.59,-1.72,-177.92,-11.03,127.12,2
1622153,-12.99,15.59,-47.08,20.00,3.35,4.45,-1.84,-173.26,-4.58,124.38,2
1622160,-12.68,15.59,-47.39,20.00,3.26,4.30,-2.06,-168.56,1.71,119.84,2
1622167,-12.33,15.59,-47.65,20.00,3.17,4.20,-2.28,-163.50,7.97,114.69,2
1622174,-11.95,-5.37,-47.86,20.00,1.06,8.03,9.94,-150.61,15.37,103.09,2
1622181,-11.69,-5.37,-48.32,20.00,1.72,8.73,2.55,-144.58,25.55,102.92,2
1622188,-11.32,-5.37,-48.74,20.00,1.06,-2.04,-5.81,-121.89,37.34,70.78,2
1622195,-10.90,-5.37,-48.23,20.00,4.44,-2.22,-13.35,-116.54,42.95,48.22,2
1622202,-10.28,-5.37,-47.75,20.00,6.06,3.45,-13.34,-105.02,48.78,28.15,2
1622209,-9.39,-5.37,-47.48,20.00,5.69,6.90,-9.81,-98.12,52.26,40.22,2
1622216,-8.18,-5.37,-47.36,20.00,4.11,11.67,-5.35,-92.31,55.60,58.96,2
1622223,-7.31,-5.37,-47.73,20.00,0.59,12.41,-4.63,-85.72,58.80,69.26,2
1622230,-6.82,-5.37,-48.16,20.00,-2.68,8.66,-4.95,-83.59,61.68,58.53,2
1622237,-6.70,-5.37,-48.14,20.00,-4.17,6.00,-6.56,-80.14,63.97,44.43,2
1622244,-6.70,-5.37,-47.84,20.00,-2.13,2.59,-7.35,-78.36,65.97,37.58,2
1622251,-6.40,-5.37,-47.17,20.00,2.85,1.75,-6.25,-76.12,67.30,37.92,2
1622258,-5.69,-5.37,-46.50,20.00,7.82,1.57,-3.97,-74.21,67.91,44.32,2
1622265,-4.75,-5.37,-46.07,20.00,10.04,-0.60,-2.28,-72.99,67.57,41.73,2
1622272,-3.82,-5.37,-45.65,20.00,9.14,-2.46,-1.54,-72.21,67.16,37.28,2
1622279,-2.97,-20.00,-45.16,-6.35,6.38,-5.60,-1.34,-70.98,66.95,43.37,2
1622286,-2.27,-20.00,-44.56,-6.35,3.60,-5.27,-1.42,-69.95,67.23,44.74,2
1622293,-1.67,-20.00,-43.92,-6.35,2.42,-4.34,-1.22,-69.50,67.57,40.69,2
1622300,-1.11,-20.00,-43.31,-6.35,2.83,-1.66,-2.07,-69.39,67.72,27.35,2
1622307,-0.52,-20.00,-42.74,-6.35,3.88,0.54,-2.69,-69.49,67.70,17.43,2
1622314,0.13,-20.00,-42.25,-6.35,5.38,2.38,-3.72,-68.88,67.46,24.58,2
1622321,0.89,-20.00,-41.82,-6.35,6.22,2.91,-4.97,-68.23,67.07,32.13,2
1622328,1.73,-20.00,-41.42,-6.35,5.79,2.61,-5.88,-67.66,66.80,36.67,2
1622335,2.54,-20.00,-40.96,-6.35,4.42,2.01,-6.24,-67.47,66.50,36.19,2
1622342,3.25,-20.00,-40.41,-6.35,2.39,1.48,-6.80,-67.31,66.38,29.66,2
1622349,3.81,-20.00,-39.75,-6.35,0.39,0.68,-7.37,-67.14,66.51,32.32,2
1622356,4.22,-20.00,-39.00,-6.35,0.32,1.28,-7.31,-66.69,66.84,36.61,2
1622363,4.62,-20.00,-38.28,-6.35,1.26,2.17,-6.85,-66.45,67.09,31.23,2
1622370,5.09,-20.00,-37.62,-6.35,2.62,3.15,-6.23,-66.31,67.09,24.71,2
1622377,5.67,-20.00,-37.09,-6.35,3.55,3.57,-5.70,-65.99,67.02,25.99,2
1622384,6.32,-20.00,-36.65,-20.00,3.58,2.91,-5.64,-65.57,66.78,30.69,2
1622391,6.95,-20.00,-36.19,-20.00,3.32,1.00,-5.24,-65.15,66.68,38.07,2
1622398,7.51,-20.00,-35.66,-20.00,2.73,-0.29,-5.23,-64.94,66.64,34.74,2
1622405,8.01,-20.00,-35.09,-20.00,1.80,-2.39,-5.18,-64.98,66.51,29.13,2
1622412,8.45,-20.00,-34.47,-20.00,1.41,-2.78,-4.99,-64.76,66.56,28.02,2
1622419,8.86,-20.00,-33.85,-20.00,1.77,-3.00,-4.18,-64.54,66.52,26.57,2
1622426,9.28,-20.00,-33.27,-20.00,2.50,-2.08,-3.56,-64.36,66.42,24.51,2
1622433,9.74,-20.00,-32.75,-20.00,2.83,-1.47,-3.86,-64.30,66.15,20.72,2
1622440,10.20,-20.00,-32.24,-20.00,2.77,-0.97,-4.61,-64.10,65.88,20.28,2
1622447,10.67,-20.00,-31.72,-20.00,2.30,-0.36,-5.38,-64.02,65.69,21.25,2
1622481,11.11,-20.00,-31.18,-20.00,1.33,1.73,-7.34,-63.24,65.32,19.35,2
1622488,13.24,-18.80,-32.05,-11.71,1.55,1.80,-7.31,-63.03,65.28,21.36,2
1622495,13.61,-18.80,-31.24,-11.71,1.63,1.60,-7.11,-62.86,65.23,21.22,2
1622502,13.99,-18.80,-30.46,-11.71,1.54,1.35,-6.68,-62.80,65.10,18.80,2
1622509,14.35,-18.80,-29.71,-11.71,1.33,0.80,-6.07,-62.59,65.00,18.86,2
1622516,14.69,-18.80,-28.99,-11.71,1.25,-0.25,-5.73,-62.35,64.91,21.24,2
1622523,15.01,-18.80,-28.28,-11.71,1.27,-1.40,-5.91,-62.19,64.83,22.69,2
1622530,15.32,-18.80,-27.55,-11.71,1.34,-2.39,-6.25,-62.04,64.74,21.10,2
1622537,15.63,-18.80,-26.79,-11.71,1.35,-2.93,-6.06,-62.10,64.58,17.56,2
1622544,15.94,-18.80,-26.05,-11.71,1.35,-2.87,-5.36,-62.12,64.45,16.02,2
1622551,16.24,-18.80,-25.36,-11.71,1.30,-2.54,-5.09,-62.09,64.29,15.66,2
1622558,16.53,-18.80,-24.70,-11.71,1.14,-2.02,-5.71,-62.13,64.13,15.30,2
1622565,16.82,-18.80,-24.03,-11.71,0.95,-1.12,-6.86,-62.21,63.97,13.48,2
1622572,17.09,-18.80,-23.33,-11.71,0.81,-0.27,-7.59,-62.26,63.84,10.86,2
1622579,17.35,-18.80,-22.60,-11.71,0.77,0.85,-7.58,-62.35,63.68,9.05,2
1622586,17.61,-18.80,-21.91,-11.71,0.81,1.63,-7.24,-62.35,63.52,9.45,2
1622593,17.87,-12.77,-21.27,-20.00,0.85,1.94,-7.19,-62.26,63.39,11.74,2
1622600,18.13,-12.77,-20.65,-20.00,0.84,1.65,-7.63,-62.28,63.28,12.66,2
1622607,18.38,-12.77,-20.00,-20.00,0.78,1.07,-8.15,-62.27,63.17,12.48,2
1622614,18.63,-12.77,-19.32,-20.00,0.70,0.57,-8.18,-62.25,63.04,11.67,2
1622621,18.87,-12.77,-18.63,-20.00,0.72,-0.06,-7.71,-62.32,62.95,11.80,2
1622628,19.10,-12.77,-17.98,-20.00,0.83,-0.58,-7.08,-62.35,62.85,11.43,2
1622635,19.34,-12.77,-17.38,-20.00,0.88,-1.36,-6.86,-62.44,62.69,10.72,2
1622642,19.58,-12.77,-16.78,-20.00,0.87,-2.14,-7.06,-62.55,62.52,10.90,2
1622649,19.81,-12.77,-16.18,-20.00,0.79,-2.71,-7.32,-62.61,62.38,10.64,2
1622656,20.04,-12.77,-15.57,-20.00,0.69,-2.91,-7.33,-62.70,62.20,10.20,2
1622663,20.25,-12.77,-14.96,-20.00,0.61,-2.65,-7.26,-62.86,62.01,8.24,2
1622670,20.46,-12.77,-14.37,-20.00,0.55,-2.01,-7.42,-62.95,61.87,5.64,2
1622677,20.66,-12.77,-13.79,-20.00,0.53,-1.21,-7.77,-63.10,61.68,4.40,2
1622684,20.86,-12.77,-13.21,-20.00,0.51,-0.35,-8.07,-63.23,61.49,4.82,2
1622691,21.06,-12.77,-12.63,-20.00,0.53,0.44,-8.24,-63.27,61.29,4.68,2
1622698,21.25,-9.49,-12.06,-20.00,0.51,0.88,-8.38,-63.35,61.12,3.95,2
1622705,21.44,-9.49,-11.49,-20.00,0.46,1.16,-8.60,-63.40,60.95,3.55,2
1622712,21.63,-9.49,-10.92,-20.00,0.22,0.83,-8.39,-62.52,60.28,6.90,2
1622719,21.78,-9.49,-10.36,-20.00,1.46,1.26,-8.20,-47.38,55.54,13.93,2
1622726,22.00,-9.49,-9.75,-20.00,2.20,2.18,-8.08,-34.94,50.91,-2.00,2
1622733,22.26,-9.49,-9.12,-20.00,2.39,4.46,-7.63,-23.00,47.06,-8.49,2
1622740,22.55,-9.49,-8.54,-20.00,2.17,3.49,-8.16,-15.84,44.31,-10.72,2
1622747,22.78,-9.49,-7.83,-20.00,1.31,3.45,-8.91,-9.11,41.90,2.85,2
1622754,22.91,-9.49,-6.96,-20.00,0.71,2.84,-9.49,-3.48,40.26,12.51,2
1622761,22.96,-9.49,-5.98,-20.00,0.27,1.09,-9.71,-0.34,38.94,8.26,2
1622768,22.96,-9.49,-5.00,-20.00,0.05,1.24,-9.81,2.49,37.84,-2.95,2
1622775,22.94,-9.49,-4.02,-20.00,0.05,-0.03,-9.48,4.40,37.23,-6.38,2
1622782,22.93,-9.49,-3.04,-20.00,0.52,0.02,-8.81,5.85,36.56,1.60,2
1622789,22.94,-9.49,-2.08,-20.00,1.09,0.05,-7.69,7.62,36.02,8.82,2
1622796,22.98,-9.49,-1.19,-20.00,1.23,-1.03,-7.19,8.32,35.38,5.82,2
1622803,23.02,-5.19,-0.33,-20.00,0.79,-2.09,-7.88,8.78,34.90,-0.19,2
1622810,23.04,-5.19,0.57,-20.00,0.28,-3.38,-9.06,9.28,34.61,0.33,2
1622817,23.02,-5.19,1.54,-20.00,-0.12,-3.79,-9.40,9.40,34.35,6.71,2
1622824,22.99,-5.19,2.48,-20.00,0.03,-3.15,-8.38,9.61,34.20,7.89,2
1622831,22.96,-5.19,3.39,-20.00,0.34,-2.29,-7.33,9.46,33.88,-2.29,2
1622838,22.95,-5.19,4.23,-20.00,0.41,-1.34,-7.67,9.26,33.62,-10.06,2
1622845,22.94,-5.19,5.07,-20.00,0.41,-0.61,-8.59,9.23,33.43,-6.11,2
1622852,22.92,-5.19,5.94,-20.00,0.51,0.36,-9.35,9.16,33.33,3.34,2
1622859,22.92,-5.19,6.84,-20.00,0.44,1.09,-9.58,9.04,33.12,5.43,2
1622866,22.90,-5.19,7.74,-20.00,0.32,1.50,-9.24,8.89,32.98,-0.22,2
1622873,22.88,-5.19,8.61,-20.00,0.20,1.31,-8.84,8.55,32.90,-5.06,2
1622880,22.84,-5.19,9.43,-20.00,0.12,0.75,-8.63,8.42,32.84,-0.13,2
1622914,22.81,0.13,10.23,-20.00,0.06,-1.94,-8.25,7.18,32.18,0.55,2
1622921,23.58,0.13,11.35,-20.00,0.09,-2.44,-7.85,6.94,32.11,6.60,2
1622928,23.49,0.13,12.23,-20.00,0.31,-2.70,-7.73,6.58,31.95,6.33,2
1622935,23.42,0.13,13.09,-20.00,0.42,-2.82,-8.03,6.23,31.71,0.42,2
1622942,23.35,0.13,13.96,-20.00,0.33,-2.72,-8.43,5.85,31.53,-3.13,2
1622949,23.27,0.13,14.83,-20.00,0.18,-1.99,-8.61,5.53,31.37,-0.24,2
1622956,23.19,0.13,15.69,-20.00,0.13,-0.82,-8.55,5.32,31.23,3.25,2
1622963,23.11,0.13,16.52,-20.00,0.22,0.26,-8.47,4.98,31.05,1.39,2
1622970,23.03,0.13,17.32,-20.00,0.31,0.97,-8.63,4.69,30.89,-3.16,2
