Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
251673,-21.07,20.00,-21.89,6.77,-3.77,14.10,-0.16,5.47,-3.77,-2.21,2
251680,-13.46,20.00,-21.73,6.77,-2.24,13.89,-0.11,7.26,-11.16,3.55,2
251687,-10.63,20.00,-29.33,6.77,-1.67,15.02,-0.86,7.21,-17.57,1.17,2
251694,-16.56,20.00,-18.88,6.77,-2.10,12.60,-2.29,7.54,-23.50,1.07,2
251701,-27.20,20.00,-12.95,6.77,-3.17,11.61,-3.28,9.09,-27.87,2.83,2
251708,-27.49,20.00,7.47,-14.75,-2.75,9.09,-4.00,10.67,-30.65,12.95,2
251715,-23.47,20.00,8.98,-14.75,-2.26,8.96,-4.02,9.52,-32.96,11.71,2
251722,-15.10,20.00,12.53,-14.75,-1.35,8.61,-3.96,9.58,-35.24,10.27,2
251729,-17.60,20.00,-9.35,-14.75,-1.60,10.93,-3.97,8.34,-37.96,9.51,2
251736,-19.33,20.00,-16.67,-14.75,-1.90,11.80,-3.88,8.72,-40.47,11.46,2
251743,-22.17,20.00,-25.89,-14.75,-2.70,13.35,-3.33,7.16,-42.63,16.36,2
251750,-25.52,20.00,-20.05,-14.75,-3.64,13.03,-2.17,8.22,-44.68,15.36,2
251757,-32.04,20.00,-14.63,-14.75,-5.38,12.62,-1.12,8.02,-46.20,8.14,2
251764,-33.25,20.00,-8.19,-14.75,-6.31,11.64,0.15,9.17,-47.48,8.18,2
251771,-34.36,20.00,-4.76,-14.75,-7.16,11.03,1.07,10.12,-48.29,10.74,2
251778,-31.32,20.00,-6.50,-14.75,-6.89,11.49,1.92,10.54,-49.48,13.62,2
251785,-30.32,20.00,-10.06,-14.75,-6.79,12.37,2.07,10.38,-50.16,14.24,2
251923,-19.26,10.01,-16.40,20.00,-3.68,13.30,1.01,22.37,-71.03,21.18,2
251930,-19.53,10.01,-16.52,20.00,-3.49,13.11,0.34,23.60,-72.20,19.36,2
251937,-21.28,10.01,-13.79,20.00,-3.46,12.37,-0.50,25.06,-73.02,21.57,2
251944,-19.04,10.01,-15.05,20.00,-2.82,12.38,-1.17,27.09,-74.04,23.45,2
251951,-17.09,10.01,-15.46,20.00,-2.27,12.22,-1.86,28.27,-74.88,21.69,2
251958,-15.05,10.01,-16.01,20.00,-1.83,12.14,-2.32,29.84,-75.79,21.36,2
251965,-13.34,10.01,-17.68,20.00,-1.55,12.30,-2.52,31.04,-76.89,22.49,2
251972,-12.65,10.01,-17.24,20.00,-1.46,12.24,-2.49,32.51,-77.55,24.11,2
251979,-12.26,10.01,-17.03,20.00,-1.49,12.33,-2.08,33.02,-78.67,24.37,2
251986,-13.15,10.01,-18.11,20.00,-1.78,12.70,-1.49,34.05,-79.41,25.04,2
251993,-13.13,10.01,-15.75,20.00,-1.94,12.55,-0.71,35.12,-80.44,25.69,2
252000,-13.27,10.01,-16.94,20.00,-2.17,13.00,0.07,36.14,-81.28,27.03,2
252007,-13.52,10.01,-17.11,20.00,-2.33,13.18,0.50,36.24,-82.06,27.56,2
252014,-14.09,10.01,-19.12,20.00,-2.57,13.73,0.85,37.26,-83.05,26.39,2
252021,-13.91,10.01,-19.97,20.00,-2.60,13.98,1.04,37.11,-83.86,27.01,2
252028,-13.97,7.67,-19.69,17.28,-2.65,13.98,1.20,37.97,-84.78,29.29,2
252035,-12.47,7.67,-19.17,17.28,-2.34,13.87,1.30,37.80,-85.79,31.06,2
252042,-11.08,7.67,-18.97,17.28,-1.98,13.70,1.01,39.34,-86.84,30.77,2
252049,-10.46,7.67,-18.90,17.28,-1.78,13.54,0.63,39.27,-88.13,30.94,2
252056,-10.11,7.67,-19.87,17.28,-1.63,13.57,0.18,39.66,-89.07,33.23,2
252063,-9.02,7.67,-17.62,17.28,-1.33,12.98,-0.24,39.15,-89.90,34.67,2
252070,-7.33,7.67,-19.36,17.28,-0.99,13.15,-0.65,38.60,-91.29,35.34,2
252077,-4.33,7.67,-17.51,17.28,-0.45,12.70,-0.97,38.35,-92.35,36.27,2
252084,-3.02,7.67,-19.37,17.28,-0.22,12.85,-1.42,38.22,-93.51,37.39,2
252091,-2.82,7.67,-18.08,17.28,-0.17,12.55,-1.71,38.30,-94.79,38.14,2
252098,-2.54,7.67,-18.34,17.28,-0.13,12.59,-1.72,37.77,-95.91,39.55,2
252105,-2.40,7.67,-19.02,17.28,-0.12,12.73,-1.61,36.72,-97.31,40.72,2
252112,-2.41,7.67,-18.69,17.28,-0.13,12.80,-1.24,36.89,-98.56,41.62,2
252119,-2.32,7.67,-20.78,17.28,-0.14,13.31,-0.82,35.71,-99.70,41.51,2
252126,-2.08,7.67,-20.25,17.28,-0.13,13.47,-0.14,34.77,-100.71,42.68,2
252133,-0.91,-6.37,-21.06,17.28,0.07,13.84,0.42,33.98,-101.99,44.22,2
252140,0.18,-6.37,-21.90,17.28,0.28,14.19,0.88,33.38,-103.16,44.82,2
252147,0.17,-6.37,-20.91,17.28,0.28,14.12,1.25,32.10,-104.27,45.95,2
252154,0.30,-6.37,-22.04,17.28,0.31,14.39,1.28,31.21,-105.64,47.66,2
252161,0.55,-6.37,-21.13,17.28,0.36,14.12,1.11,31.07,-106.88,49.44,2
252168,2.14,-6.37,-21.99,17.28,0.67,14.21,0.88,29.50,-108.06,50.34,2
252175,3.36,-6.37,-22.33,17.28,0.88,14.08,0.37,28.44,-109.17,51.78,2
252182,4.13,-6.37,-22.33,17.28,0.99,13.88,-0.14,28.24,-110.53,52.64,2
252189,6.01,-6.37,-22.65,17.28,1.29,13.78,-0.55,26.69,-111.96,54.32,2
252196,7.04,-6.37,-21.30,17.28,1.40,13.37,-0.97,26.21,-113.13,55.35,2
252203,7.54,-6.37,-21.37,17.28,1.45,13.28,-1.26,25.40,-114.19,56.58,2
252210,8.34,-6.37,-20.59,17.28,1.55,13.10,-1.39,25.24,-115.25,57.36,2
252217,9.33,-6.37,-19.62,17.28,1.69,12.93,-1.44,24.08,-116.03,58.29,2
252224,8.79,-6.37,-19.97,17.28,1.60,12.98,-1.45,22.93,-116.74,60.07,2
252231,10.09,-6.37,-21.03,17.28,1.86,13.24,-1.26,22.56,-117.66,60.65,2
252238,9.84,-13.18,-22.79,18.81,1.87,13.62,-1.09,21.71,-118.37,60.42,2
252245,10.45,-13.18,-22.53,18.81,2.04,13.74,-0.71,21.21,-118.71,62.15,2
252252,11.17,-13.18,-23.79,18.81,2.26,14.13,-0.40,20.90,-119.09,63.63,2
252259,12.54,-13.18,-23.39,18.81,2.61,14.27,0.03,19.77,-119.25,63.09,2
252266,12.54,-13.18,-23.47,18.81,2.69,14.42,0.33,18.58,-119.26,63.07,2
252273,13.06,-13.18,-23.62,18.81,2.83,14.53,0.47,17.52,-118.94,63.76,2
252280,12.94,-13.18,-23.48,18.81,2.81,14.51,0.50,16.58,-118.47,64.07,2
252287,13.66,-13.18,-23.62,18.81,2.90,14.45,0.26,15.65,-118.04,62.85,2
252294,14.28,-13.18,-23.98,18.81,2.93,14.36,-0.12,14.67,-117.09,61.81,2
252301,15.12,-13.18,-23.96,18.81,2.97,14.19,-0.54,14.33,-116.06,62.53,2
252308,15.37,-13.18,-23.74,18.81,2.88,13.94,-1.00,12.52,-114.91,64.00,2
252315,16.39,-13.18,-22.73,18.81,2.92,13.60,-1.38,11.15,-113.69,63.10,2
252322,17.37,-13.18,-22.39,18.81,2.97,13.42,-1.70,9.51,-112.08,62.96,2
252457,21.51,-20.00,-50.84,20.00,5.38,20.80,-16.91,-3.29,-61.26,29.78,2
252464,0.53,-20.00,-5.21,20.00,0.30,10.47,-15.54,-1.58,-59.60,50.61,2
252471,-84.91,-20.00,-4.63,20.00,-6.75,10.50,-9.96,-4.33,-56.32,38.56,2
252478,-48.50,-20.00,26.57,20.00,-7.62,5.24,-4.57,-4.53,-51.11,33.60,2
252485,-36.85,-20.00,14.06,20.00,-5.20,7.73,-2.78,-4.75,-49.36,14.62,2
252492,4.29,-20.00,1.73,20.00,0.79,9.72,-2.48,-4.77,-49.74,7.57,2
252499,45.73,-20.00,-12.25,20.00,6.57,11.81,-3.83,-8.18,-47.24,4.90,2
252506,58.57,-20.00,-18.31,20.00,11.93,14.24,-4.00,-6.01,-47.89,12.79,2
252513,53.15,-20.00,-23.69,20.00,13.30,16.49,-2.44,-5.80,-49.43,17.63,2
252520,40.01,-20.00,-29.81,20.00,11.78,18.86,0.75,-5.68,-50.39,20.89,2
252527,28.52,-20.00,-30.18,20.00,9.58,19.77,4.39,-4.50,-50.97,29.38,2
252534,25.90,-20.00,-28.39,20.00,8.67,19.11,5.04,-2.78,-50.34,33.40,2
252541,30.17,-20.00,-21.29,20.00,8.82,16.14,3.69,-1.67,-50.45,33.69,2
252548,37.61,-20.00,-13.39,20.00,9.21,13.34,1.43,-0.76,-50.73,31.65,2
252555,44.58,-20.00,-10.79,20.00,9.22,12.33,-0.92,-1.61,-51.99,32.16,2
252562,43.85,-20.00,-12.33,-10.90,7.79,12.26,-2.20,-1.59,-52.89,26.84,2
252569,33.38,-20.00,-23.31,-10.90,5.88,13.99,-2.16,-2.08,-53.95,26.99,2
252576,26.00,-20.00,-32.82,-10.90,4.33,14.99,-3.02,-1.44,-54.36,33.12,2
252583,32.26,-20.00,-30.11,-10.90,5.16,14.56,-3.43,-0.60,-53.92,35.84,2
252590,44.09,-20.00,-24.06,-10.90,6.30,13.49,-4.56,-0.38,-53.95,31.52,2
252597,56.59,-20.00,-12.68,-10.90,7.07,11.73,-5.57,0.53,-54.43,27.68,2
252604,61.20,-20.00,-9.27,-10.90,7.12,11.20,-6.14,-0.27,-55.47,33.16,2
252611,61.57,-20.00,-2.39,-10.90,6.86,10.25,-6.13,-0.57,-55.78,36.89,2
252618.48,-20.00,-7.27,-10.90,5.60,10.80,-5.52,-0.43,-56.50,37.11,2
252625,40.44,-20.00,-9.30,-10.90,4.72,11.05,-4.57,-0.65,-56.62,31.74,2
252632,39.46,-20.00,-16.14,-10.90,4.71,11.89,-4.64,-0.82,-57.01,27.10,2
252639,42.79,-20.00,-23.32,-10.90,5.44,12.96,-4.98,-0.42,-57.20,24.92,2
252646,50.06,-20.00,-21.62,-10.90,6.75,13.07,-5.24,0.11,-57.26,30.26,2
252653,49.79,-20.00,-23.65,-10.90,8.19,14.11,-4.44,0.52,-57.78,32.80,2
252660,47.82,-20.00,-20.23,-10.90,9.17,14.10,-2.77,0.82,-58.76,31.92,2
252667,45.50,-20.00,-18.76,18.46,9.94,14.31,-1.24,1.29,-59.37,31.43,2
252674,46.79,-20.00,-15.41,18.46,10.65,13.73,-0.70,1.97,-60.35,33.66,2
252681,49.33,-20.00,-14.01,18.46,11.01,13.37,-1.12,2.23,-61.18,36.75,2
252688,51.32,-20.00,-13.62,18.46,10.77,13.11,-1.90,2.40,-62.21,38.70,2
252695,52.32,-20.00,-15.58,18.46,9.95,13.23,-2.97,2.33,-63.30,38.27,2
252702,51.38,-20.00,-17.10,18.46,8.58,13.07,-3.83,2.44,-64.32,36.09,2
252709,49.20,-20.00,-19.03,18.46,7.15,12.91,-4.54,2.39,-65.03,37.26,2
252716,49.40,-20.00,-19.21,18.46,6.13,12.49,-5.35,2.47,-65.36,41.01,2
252723,51.54,-20.00,-16.81,18.46,5.62,11.92,-5.92,2.43,-65.74,43.17,2
252730,53.90,-20.00,-13.60,18.46,5.53,11.48,-6.17,2.16,-65.96,41.34,2
252737,54.91,-20.00,-10.21,18.46,5.92,11.17,-5.91,1.70,-66.45,38.83,2
252744,54.97,-20.00,-8.21,18.46,6.62,11.05,-5.38,1.40,-66.82,38.07,2
252751,55.83,-20.00,-9.17,18.46,7.62,11.36,-4.90,1.11,-67.32,38.82,2
252758,58.20,-20.00,-11.06,18.46,8.45,11.79,-4.97,0.91,-67.94,39.35,2
252765,60.39,-20.00,-11.93,18.46,9.25,12.08,-5.05,0.80,-68.69,39.03,2
252772,59.18,-20.00,-13.30,7.89,9.49,12.41,-4.77,0.68,-69.69,38.64,2
252779,55.92,-20.00,-14.64,7.89,9.40,12.73,-4.17,0.66,-70.43,39.80,2
252786,53.85,-20.00,-13.60,7.89,9.42,12.61,-3.55,0.83,-71.11,41.23,2
252793,54.15,-20.00,-14.00,7.89,9.72,12.77,-3.47,0.77,-71.75,41.38,2
252800,57.21,-20.00,-13.19,7.89,10.19,12.64,-3.89,0.78,-72.48,41.11,2
252807,59.79,-20.00,-14.25,7.89,10.34,12.81,-4.58,0.79,-73.36,42.55,2
252814,61.30,-20.00,-14.80,7.89,10.10,12.81,-5.13,0.82,-74.21,45.23,2
252821,60.50,-20.00,-14.40,7.89,9.56,12.60,-5.15,0.86,-75.04,47.97,2
252828,59.14,-20.00,-11.87,7.89,9.01,12.04,-4.90,0.78,-75.74,49.14,2
252835,58.58,-20.00,-8.88,7.89,8.73,11.47,-4.75,0.55,-76.25,48.41,2
252842,60.36,-20.00,-5.93,7.89,8.50,10.92,-5.11,0.30,-76.93,46.21,2
252849,64.72,-20.00,-5.60,7.89,8.31,10.81,-6.00,-0.17,-77.49,44.77,2
252856,67.91,-20.00,-7.20,7.89,8.12,11.00,-6.69,-0.47,-78.06,46.65,2
252997,75.44,-20.00,0.61,-7.14,9.04,9.84,-7.42,-7.05,-90.61,54.98,2
253004,76.32,-20.00,0.34,-7.14,9.14,9.88,-7.54,-7.60,-91.13,55.53,2
253011,78.06,-20.00,-0.70,-7.14,9.36,10.05,-7.78,-8.10,-91.68,55.17,2
253018,78.87,-20.00,-2.53,-7.14,9.64,10.36,-7.90,-8.63,-92.32,54.23,2
253025,78.99,-20.00,-3.18,-7.14,9.99,10.49,-7.89,-9.03,-92.91,54.33,2
253032,79.38,-20.00,-2.44,-7.14,10.39,10.38,-7.85,-9.37,-93.54,55.61,2
253039,79.95,-20.00,-1.07,-7.14,10.75,10.14,-7.85,-9.80,-94.18,56.97,2
253046,80.49,-20.00,0.39,-7.14,11.07,9.86,-7.89,-10.32,-94.92,57.71,2
253053,80.88,-20.00,0.57,-7.14,11.19,9.83,-7.95,-10.93,-95.68,57.62,2
253060,81.50,-20.00,0.57,-7.14,11.23,9.83,-8.06,-11.54,-96.43,57.78,2
253067,78.31,-20.00,0.29,-7.14,10.95,9.88,-7.49,-12.16,-96.82,58.87,2
253074,86.78,-20.00,-1.57,-7.14,15.98,10.37,-8.93,-10.27,-84.73,69.04,2
253081,81.03,-20.00,-6.78,-7.14,12.24,11.37,-8.47,-10.92,-72.65,63.60,2
253088,80.25,-20.00,2.94,-7.14,7.51,9.56,-8.51,-9.97,-64.45,54.22,2
253095,40.29,-20.00,-28.38,-7.14,2.26,11.42,-7.85,-11.69,-53.99,35.31,2
253102,15.16,20.00,19.76,-20.00,0.68,9.38,-8.21,-8.72,-42.87,28.76,2
253109,1.95,20.00,-87.98,-20.00,0.30,11.59,-9.69,-8.32,-29.44,17.88,2
253116,17.73,20.00,37.31,-20.00,0.75,8.94,-10.92,-5.72,-19.42,24.70,2
253123,4.49,20.00,-64.02,-20.00,0.34,11.07,-10.25,-6.17,-8.00,17.34,2
253130,48.22,20.00,41.06,-20.00,1.48,8.85,-9.52,-3.70,2.24,3.16,2
253137,70.12,20.00,11.32,-20.00,2.30,9.51,-9.09,-3.17,10.50,-19.20,2
253144,63.73,20.00,24.71,-20.00,4.34,8.03,-9.04,-2.98,16.22,-28.31,2
253151,82.59,20.00,7.09,-20.00,6.04,9.22,-9.92,-2.35,20.55,-25.19,2
253158,79.95,20.00,8.10,-20.00,8.72,8.73,-10.59,-1.60,24.13,-21.15,2
253165,87.07,20.00,-1.09,-20.00,10.27,10.13,-10.18,-1.45,26.61,-18.97,2
253172,85.18,20.00,-1.92,-20.00,12.44,10.35,-8.76,-1.02,27.78,-21.49,2
253179,79.47,20.00,-5.50,-20.00,13.91,11.27,-7.54,-0.61,28.47,-25.23,2
253186,80.82,20.00,-1.70,-20.00,15.17,10.39,-7.33,-0.09,28.66,-22.75,2
253193,83.83,20.00,1.26,-20.00,15.55,9.60,-8.08,0.48,28.17,-14.41,2
253200,84.30,20.00,5.28,-20.00,15.16,8.56,-9.14,0.49,27.64,-11.22,2
253207,86.02,-20.00,3.10,7.63,13.64,9.21,-9.12,0.01,26.93,-12.54,2
253214,82.29,-20.00,0.43,7.63,11.83,9.85,-8.14,-0.14,26.09,-14.44,2
253221,75.48,-20.00,-4.02,7.63,10.54,10.68,-7.14,-0.17,25.50,-17.39,2
253228,73.68,-20.00,-3.39,7.63,9.69,10.52,-7.00,0.16,25.28,-17.90,2
253235,82.17,-20.00,-1.65,7.63,9.00,10.19,-8.53,0.84,24.83,-13.49,2
253242,84.20,-20.00,3.14,7.63,8.57,9.48,-10.41,0.97,24.63,-9.20,2
253249,80.60,-20.00,4.88,7.63,8.54,9.22,-10.87,0.42,24.17,-8.52,2
253256,87.78,-20.00,1.10,7.63,8.24,9.78,-9.97,0.21,23.35,-12.03,2
253263,82.17,-20.00,5.37,7.63,8.26,9.18,-8.90,0.32,22.87,-13.21,2
253270,79.49,-20.00,6.29,7.63,7.91,9.08,-8.57,0.36,22.35,-13.10,2
253277,76.80,-20.00,11.91,7.63,8.11,8.27,-8.91,0.27,21.78,-11.29,2
253284,81.78,-20.00,7.95,7.63,8.28,8.81,-9.41,-0.08,21.36,-13.56,2
253291,83.78,-20.00,6.21,7.63,8.57,9.03,-9.64,-0.41,20.72,-15.83,2
253298,86.86,-20.00,-2.60,7.63,8.92,10.33,-9.44,-0.34,20.13,-16.07,2
253305,81.19,-20.00,-5.00,7.63,9.72,10.77,-8.49,-0.21,19.56,-14.16,2
253312,78.16,-20.00,-5.63,9.86,10.80,11.00,-7.76,0.12,18.78,-11.51,2
253319,80.37,-20.00,-1.68,9.86,12.03,10.29,-7.73,0.48,17.89,-8.77,2
253326,83.45,-20.00,1.75,9.86,13.08,9.54,-8.28,0.59,16.79,-8.71,2
253333,84.48,-20.00,2.66,9.86,13.23,9.33,-8.60,0.31,15.48,-9.49,2
253340,83.59,-20.00,0.65,9.86,12.80,9.79,-8.30,0.20,14.24,-7.43,2
253347,80.21,-20.00,-2.11,9.86,12.12,10.38,-7.70,0.30,13.21,-5.57,2
253354,78.04,-20.00,-4.37,9.86,11.36,10.80,-7.51,0.75,12.15,-5.73,2
253361,81.49,-20.00,-0.84,9.86,10.58,10.09,-8.16,0.85,11.29,-5.70,2
253368,85.55,-20.00,0.87,9.86,9.82,9.79,-8.97,1.01,10.56,-6.32,2
253375,85.66,-20.00,4.16,9.86,8.95,9.30,-9.52,1.01,9.74,-4.00,2
253382,86.52,-20.00,1.94,9.86,8.04,9.67,-9.31,0.86,9.27,-2.53,2
253389,81.58,-20.00,1.01,9.86,7.81,9.80,-8.59,1.07,8.73,-1.08,2
253396,78.80,-20.00,-1.23,9.86,7.79,10.10,-8.22,1.14,8.18,-3.87,2
253403,81.32,-20.00,2.36,9.86,8.33,9.60,-8.52,1.22,7.58,-6.43,2
253410,85.17,-20.00,3.24,9.86,8.81,9.45,-9.17,1.26,7.03,-5.86,2
253546,82.86,-20.00,2.42,-5.33,9.37,9.55,-8.63,1.53,-8.46,3.72,2
253553,82.19,-20.00,1.05,-5.33,9.85,9.76,-8.40,1.48,-9.03,3.97,2
253560,81.87,-20.00,-1.10,-5.33,10.48,10.14,-8.25,1.52,-9.84,4.82,2
253567,82.46,-20.00,-1.36,-5.33,11.12,10.20,-8.29,1.57,-10.65,5.47,2
253574,83.28,-20.00,-1.08,-5.33,11.58,10.15,-8.38,1.65,-11.60,6.17,2
253581,83.57,-20.00,0.03,-5.33,11.77,9.93,-8.40,1.68,-12.62,6.89,2
253588,82.74,-20.00,0.11,-5.33,11.65,9.92,-8.25,1.67,-13.58,7.83,2
253595,81.98,-20.00,0.14,-5.33,11.34,9.91,-8.14,1.67,-14.52,9.06,2
253602,82.15,-20.00,-0.53,-5.33,10.86,10.04,-8.24,1.69,-15.43,9.76,2
253609,83.21,-20.00,-0.59,-5.33,10.42,10.04,-8.50,1.72,-16.22,10.15,2
253616,84.40,-20.00,-0.67,-5.33,10.02,10.05,-8.75,1.72,-17.03,10.69,2
253623,84.76,-20.00,-0.24,-5.33,9.74,9.98,-8.83,1.78,-17.68,11.36,2
253630,84.35,-20.00,0.89,-5.33,9.47,9.79,-8.80,1.78,-18.32,12.31,2
253637,83.56,-20.00,1.89,-5.33,9.37,9.64,-8.72,1.78,-19.04,12.66,2
253644,83.07,-20.00,3.69,-5.33,9.34,9.35,-8.77,1.65,-19.74,12.33,2
253651,83.58,-20.00,4.05,-3.06,9.30,9.29,-8.91,1.54,-20.37,11.69,2
253658,84.22,-20.00,3.92,-3.06,9.30,9.32,-9.03,1.40,-21.09,11.63,2
253665,85.30,-20.00,2.01,-3.06,9.35,9.62,-9.03,1.30,-21.73,12.14,2
253672,85.15,-20.00,0.78,-3.06,9.50,9.81,-8.93,1.19,-22.46,12.54,2
253679,84.73,-20.00,-0.01,-3.06,9.76,9.94,-8.83,1.11,-23.18,12.54,2
253686,84.63,-20.00,1.08,-3.06,10.14,9.75,-8.79,1.08,-23.92,12.78,2
253693,84.67,-20.00,1.82,-3.06,10.54,9.61,-8.80,0.98,-24.74,13.64,2
253700,84.49,-20.00,2.53,-3.06,10.89,9.47,-8.79,0.81,-25.43,14.46,2
253707,84.75,-20.00,1.83,-3.06,11.16,9.59,-8.76,0.72,-26.30,15.52,2
253714,84.93,-20.00,0.96,-3.06,11.32,9.75,-8.74,0.57,-27.22,16.32,2
253721,85.22,-20.00,0.26,-3.06,11.29,9.89,-8.78,0.51,-28.12,16.68,2
253728,85.67,-20.00,0.68,-3.06,11.12,9.81,-8.89,0.46,-29.01,17.37,2
253735,85.85,-20.00,1.85,-3.06,10.86,9.59,-9.01,0.37,-29.87,18.42,2
253742,85.05,-20.00,3.08,-3.06,10.48,9.39,-9.01,0.22,-30.70,19.11,2
253749,84.99,-20.00,2.46,-3.06,11.68,9.45,-8.83,0.17,-28.71,20.77,2
253756,84.36,-20.00,5.05,-3.47,10.09,9.07,-9.27,-0.46,-24.89,15.54,2
253763,85.07,-20.00,3.98,-3.47,8.88,9.34,-9.26,-0.87,-22.25,16.33,2
253770,83.53,-20.00,3.02,-3.47,7.46,9.55,-8.98,-1.38,-19.11,15.86,2
253777,83.15,-20.00,4.19,-3.47,6.64,9.47,-9.09,-1.22,-15.32,14.83,2
253784,86.39,-20.00,3.34,-3.47,6.34,9.58,-9.56,-1.02,-10.41,8.16,2
253791,86.56,-20.00,3.01,-3.47,5.94,9.64,-9.54,-0.47,-6.48,3.74,2
253798,87.22,-20.00,0.54,-3.47,6.10,9.88,-9.42,-0.60,-2.33,4.95,2
253805,84.93,-20.00,4.40,-3.47,6.29,9.47,-9.44,0.14,1.85,1.70,2
253812,84.96,-20.00,3.89,-3.47,7.16,9.47,-9.32,0.53,5.10,-4.89,2
253819,83.52,-20.00,6.21,-3.47,7.79,9.12,-9.46,0.67,7.29,-8.57,2
253826,84.18,-20.00,5.82,-3.47,8.68,9.08,-9.71,1.01,8.97,-10.90,2
253833,86.41,-20.00,3.56,-3.47,9.54,9.36,-9.64,1.14,10.20,-9.49,2
253840,87.05,-20.00,1.73,-3.47,10.47,9.63,-9.27,1.52,10.57,-5.39,2
253847,85.55,-20.00,1.07,-3.47,11.24,9.73,-8.87,1.75,10.83,-6.18,2
253854,84.28,-20.00,0.77,-3.47,11.89,9.78,-8.55,1.81,10.67,-9.10,2
253861,84.78,-20.00,1.37,1.84,12.32,9.65,-8.64,1.93,10.21,-10.63,2
253868,86.13,-20.00,1.42,1.84,12.42,9.64,-8.94,2.06,9.84,-7.92,2
253875,87.20,-20.00,0.78,1.84,12.31,9.77,-9.14,2.23,9.22,-3.10,2
253882,87.46,-20.00,0.15,1.84,11.91,9.91,-9.19,2.39,8.45,-1.10,2
253889,86.57,-20.00,-0.26,1.84,11.15,9.99,-9.05,2.38,7.71,-3.13,2
253896,85.14,-20.00,1.33,1.84,10.38,9.70,-8.87,2.36,6.96,-4.79,2
253903,83.90,-20.00,3.56,1.84,9.67,9.35,-8.89,2.42,6.39,-4.01,2
253910,83.33,-20.00,5.81,1.84,9.18,9.03,-9.19,2.42,5.88,-1.10,2
253917,84.04,-20.00,5.90,1.84,8.81,9.05,-9.57,2.32,5.35,0.18,2
253924,85.05,-20.00,4.95,1.84,8.57,9.22,-9.73,2.19,4.85,-1.27,2
253931,86.77,-20.00,3.16,1.84,8.36,9.49,-9.61,2.11,4.32,-4.29,2
253938,87.21,-20.00,1.66,1.84,8.29,9.71,-9.39,2.20,3.63,-4.79,2
253945,85.39,-20.00,3.56,1.84,8.53,9.42,-9.28,2.26,3.17,-2.49,2
253952,85.08,-20.00,4.23,1.84,8.99,9.29,-9.32,2.38,2.56,-0.19,2
253959,84.77,-20.00,4.65,1.84,9.63,9.17,-9.31,2.20,1.93,-1.01,2
253966,85.36,-20.00,3.07,-2.38,10.34,9.39,-9.09,2.05,1.16,-2.79,2
253973,85.13,-20.00,1.05,-2.38,11.03,9.74,-8.81,1.95,0.32,-3.66,2
254100,84.90,-20.00,1.48,0.61,8.97,9.71,-8.96,0.08,-3.09,3.26,2
254107,84.18,-20.00,1.45,0.61,9.30,9.71,-8.81,0.25,-1.75,1.58,2
254114,85.33,-20.00,1.56,0.61,9.29,9.69,-9.01,0.45,-0.95,-1.14,2
254121,87.19,-20.00,2.74,0.61,9.76,9.48,-9.60,0.09,-0.40,-0.34,2
254128,87.70,-20.00,2.30,0.61,9.90,9.55,-9.71,0.19,0.32,0.18,2
254135,86.64,-20.00,2.70,0.61,10.09,9.47,-9.36,0.16,0.52,3.03,2
254142,84.66,-20.00,2.86,0.61,10.32,9.43,-8.91,0.02,0.84,1.73,2
254149,82.89,-20.00,4.44,0.61,10.50,9.14,-8.70,-0.05,0.55,-1.12,2
254156,83.87,-20.00,4.79,0.61,10.37,9.09,-9.02,-0.14,0.34,-2.86,2
254163,84.43,-20.00,5.55,0.61,10.07,8.98,-9.62,-0.15,0.04,-0.48,2
254170,87.19,-20.00,2.75,0.61,9.78,9.48,-9.80,-0.14,-0.30,1.68,2
254177,87.97,-20.00,1.20,0.61,9.61,9.74,-9.43,-0.16,-0.70,3.46,2
254184,85.39,-20.00,-1.07,0.61,9.60,10.11,-8.97,-0.13,-1.18,0.55,2
254191,85.33,-20.00,2.11,0.61,10.07,9.58,-8.99,0.35,-1.02,0.25,2
254198,86.57,-20.00,2.10,0.61,10.11,9.58,-9.23,0.33,-0.69,-0.90,2
254205,84.50,-20.00,5.16,-5.03,9.99,9.06,-9.38,0.53,-0.57,1.17,2
254212,86.41,-20.00,2.80,-5.03,9.79,9.47,-9.33,0.63,-0.08,2.54,2
254219,84.85,-20.00,3.67,-5.03,9.99,9.31,-9.09,0.56,-0.22,0.32,2
254226,86.39,-20.00,0.54,-5.03,9.94,9.85,-9.10,0.65,-0.14,-1.15,2
254233,86.15,-20.00,2.67,-5.03,9.99,9.48,-9.23,0.63,-0.08,-0.97,2
254240,87.52,-20.00,2.05,-5.03,9.80,9.59,-9.47,0.69,-0.27,0.21,2
254247,86.17,-20.00,3.66,-5.03,9.84,9.32,-9.51,0.77,-0.25,2.29,2
254254,85.67,-20.00,3.33,-5.03,9.90,9.37,-9.23,0.63,-0.34,1.84,2
254261,84.38,-20.00,4.45,-5.03,9.96,9.18,-9.12,0.54,-0.08,-0.48,2
254268,85.02,-20.00,3.49,-5.03,9.80,9.35,-9.11,0.29,0.04,-1.54,2
254275,85.73,-20.00,3.36,-5.03,9.70,9.38,-9.27,0.22,0.15,-0.16,2
